variant,n,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_dev,W_cover,V_dev,V_cover
screen_full,1000,34,10,1.0,0.5457118731727946,0.4904532528329665,0.591796875,0.04998074277340075,0.008867044871512715,61,0.04141082354651842,0.13263189232261763,0.0,0.0220489501953125,1.0
screen_split,1000,34,10,1.0,0.9566234823621431,0.6519870026203155,0.5831298828125,0.07441100995522551,0.012165582368611432,76,0.0542255265033646,0.29416564210996665,0.0,0.0133819580078125,1.0
oracle,1000,34,2,1.0,0.3386807390471113,0.47224825885541377,0.6109619140625,0.04866759712429397,0.0079776173777146,58,0.05290934126549035,0.11442689834506492,0.0,0.0412139892578125,1.0
dense_K200,1000,35,50,1.0,1.4534577731908889,0.8332693750145699,0.59716796875,0.05466601327524346,0.01569988054487683,60,0.035815166222674444,0.47544801450422103,0.0,0.0274200439453125,1.0
screen_full,1000,35,10,1.0,0.6189046785593368,0.5162486321789443,0.65380859375,0.05711451122794591,0.008404909668585137,61,0.04567106263630097,0.1584272716685955,0.0,0.0840606689453125,1.0
screen_split,1000,35,10,1.0,0.8796406104442287,0.5542408407036493,0.599609375,0.07871903816046447,0.01014671296866652,55,0.046890369964424396,0.19641948019330047,0.0,0.0298614501953125,1.0
oracle,1000,35,2,1.0,0.30767965144609044,0.3974265694241518,0.55908203125,0.04997326037865894,0.00737189613515013,36,0.03506688564374501,0.039605208913802925,1.0,-0.0106658935546875,1.0
dense_K200,1000,36,50,1.0,1.4034553045875513,0.7043151828214931,0.544921875,0.052167439559254236,0.015738800357608506,66,0.033245644319718735,0.34649382231114423,0.0,-0.0248260498046875,1.0
screen_full,1000,36,10,1.0,0.6275391434158706,0.4578702072273893,0.5401611328125,0.04533938340729758,0.009655384971590663,60,0.03550577104476782,0.10004884671704045,0.0,-0.0295867919921875,1.0
screen_split,1000,36,9,1.0,0.9491348248250763,0.5561383127156465,0.5360107421875,0.0691739153412132,0.011882488765468721,62,0.04157945785984533,0.19831695220529766,0.0,-0.0337371826171875,1.0
oracle,1000,36,2,1.0,0.408388910352201,0.4687497607780342,0.577880859375,0.046760328207755386,0.009088397316093809,67,0.048955443056189415,0.11092840026768536,0.0,0.0081329345703125,1.0
dense_K200,1000,37,50,1.0,1.4560195580821278,0.7627925610458468,0.5679931640625,0.056863428382392354,0.015551852695058294,65,0.03968383040616944,0.40497120053549795,0.0,-0.0017547607421875,1.0
screen_full,1000,37,10,1.0,0.580847849721764,0.4668407516716725,0.574951171875,0.0537311783082912,0.009086167105031512,72,0.04844862914426025,0.10901939116132364,0.0,0.0052032470703125,1.0
screen_split,1000,37,9,1.0,0.9521942776842469,0.4816708054566565,0.5445556640625,0.06740905988638848,0.01105601947809395,64,0.05622725753078476,0.12384944494630767,1.0,-0.0251922607421875,1.0
oracle,1000,37,2,1.0,0.3186959779405102,0.35990518354052736,0.5631103515625,0.046834662208875714,0.007757299934608484,54,0.04779440753217847,0.002083823030178511,1.0,-0.0066375732421875,1.0
dense_K200,1000,38,50,1.0,1.384445835340408,0.7383797180984302,0.5576171875,0.0555720550155766,0.01560837832554267,65,0.03505436740668672,0.3805583575880813,0.0,-0.0121307373046875,1.0
screen_full,1000,38,7,1.0,0.5405375692214087,0.46824877722719366,0.5377197265625,0.0493837690229944,0.009380577538361527,62,0.04478826391006433,0.1104274167168448,0.0,-0.0320281982421875,1.0
screen_split,1000,38,10,1.0,0.8853194798982916,0.5688387974694222,0.5653076171875,0.06573910094316837,0.011690869109338793,70,0.04923590609099357,0.21101743695907338,0.0,-0.0044403076171875,1.0
oracle,1000,38,2,1.0,0.22227509645859575,0.4130095639813026,0.595947265625,0.049930842256746946,0.007805346734350474,60,0.052329066591824125,0.05518820347095377,1.0,0.0261993408203125,1.0
dense_K200,1000,39,50,1.0,1.4911720921151734,0.8125984818979364,0.585205078125,0.05427495728606484,0.015506866130820005,71,0.03845380894198649,0.4547771213875875,0.0,0.0154571533203125,1.0
screen_full,1000,39,10,1.0,0.6103629330768486,0.42915004110707045,0.5816650390625,0.050226130957641744,0.00800458745039772,56,0.0445185684214052,0.0713286805967216,1.0,0.0119171142578125,1.0
screen_split,1000,39,3,1.0,1.0019180185628427,0.5264094124302163,0.5460205078125,0.06668858727130964,0.010421353471702595,82,0.08525418682013655,0.16858805191986748,0.0,-0.0237274169921875,1.0
oracle,1000,39,2,1.0,0.4001749140646686,0.36390134929780793,0.5693359375,0.04610550705039601,0.006596459194548746,59,0.06749944820422106,0.0060799887874590786,1.0,-0.0004119873046875,1.0
dense_K200,1000,40,50,1.0,1.3215570160665313,0.6545632716955117,0.5504150390625,0.05102642444758389,0.014041305510442479,74,0.04310279637793872,0.2967419111851628,0.0,-0.0193328857421875,1.0
screen_full,1000,40,5,1.0,0.4597671993181198,0.4101672080871298,0.5946044921875,0.050582020581093026,0.007594619985247569,59,0.04694571507201124,0.05234584757678096,1.0,0.0248565673828125,1.0
screen_split,1000,40,10,1.0,0.7434765128750983,0.5090855826058948,0.5625,0.06911764894082086,0.010441035727596786,60,0.04849322971816033,0.1512642220955459,0.0,-0.0072479248046875,1.0
oracle,1000,40,2,1.0,0.3441031944326106,0.389227870112042,0.5762939453125,0.054154695223633434,0.007245680214817887,45,0.03936462497612391,0.03140650960169317,1.0,0.0065460205078125,1.0
dense_K200,1000,41,50,1.0,1.3820532734057793,0.6484915800387316,0.529052734375,0.050936689670761336,0.014750215978148087,74,0.04283719228919839,0.2906702195283828,0.0,-0.0406951904296875,1.0
screen_full,1000,41,10,1.0,0.4864034017506956,0.3374374669754998,0.5443115234375,0.04887735711913077,0.007455419743084767,55,0.04275462409287147,-0.02038389353484904,1.0,-0.0254364013671875,1.0
screen_split,1000,41,7,1.0,0.9155599902066581,0.5737118258613317,0.584228515625,0.07003117695356978,0.01134929088986856,69,0.05010827934280562,0.21589046535098289,0.0,0.0144805908203125,1.0
oracle,1000,41,2,1.0,0.27640985416443825,0.32232534585877737,0.5704345703125,0.0442577860461241,0.006570646297821839,46,0.045974592623870554,-0.035496014651571484,1.0,0.0006866455078125,1.0
dense_K200,1000,42,50,1.0,1.443993858417096,0.7273120812573453,0.5380859375,0.05248085858747306,0.016122407320748208,71,0.04050933848143704,0.3694907207469964,0.0,-0.0316619873046875,1.0
screen_full,1000,42,7,1.0,0.5796261912108425,0.5050778246036848,0.626953125,0.05345137895663751,0.008917221901474577,52,0.037195916932122666,0.14725646409333593,0.0,0.0572052001953125,1.0
screen_split,1000,42,5,1.0,0.9085806417454027,0.5897228338479212,0.6226806640625,0.07139332936832349,0.011804363645329052,70,0.050751829434457885,0.23190147333757238,0.0,0.0529327392578125,1.0
oracle,1000,42,2,1.0,0.30576089168625925,0.4292974943934116,0.6064453125,0.048219773113340685,0.007799680281309024,51,0.054539429779747746,0.07147613388306273,1.0,0.0366973876953125,1.0
dense_K200,1000,43,50,1.0,1.519898013862908,0.7089803793789703,0.514404296875,0.053617010710922834,0.016806857388067867,63,0.03643428823987883,0.35115901886862144,0.0,-0.0553436279296875,1.0
screen_full,1000,43,10,1.0,0.5385882108386699,0.4468621817258435,0.57568359375,0.05503608370005057,0.008725212907543241,62,0.04425665863012039,0.08904082121549467,1.0,0.0059356689453125,1.0
screen_split,1000,43,10,1.0,1.0605787110541487,0.5573653760656521,0.5224609375,0.06735363857659181,0.013172655328131996,76,0.041339094231951416,0.1995440155553032,0.0,-0.0472869873046875,1.0
oracle,1000,43,2,1.0,0.2979428951074247,0.3700517161671881,0.558349609375,0.048606657189709315,0.007739831625051298,50,0.05047841789764296,0.012230355656839276,1.0,-0.0113983154296875,1.0
dense_K200,1000,44,50,1.0,1.3086429876170944,0.7162818453580523,0.5638427734375,0.05258191098033115,0.01457503160623705,68,0.04269584119524054,0.35846048484770343,0.0,-0.0059051513671875,1.0
screen_full,1000,44,6,1.0,0.5013000298294833,0.4198765440748752,0.5804443359375,0.05125765186742796,0.008178501020460902,56,0.0488272364600082,0.06205518356452633,1.0,0.0106964111328125,1.0
screen_split,1000,44,10,1.0,0.8425325833118114,0.42714826974341435,0.5440673828125,0.06303545603972399,0.00944320341245444,76,0.05689382516867847,0.0693269092330655,1.0,-0.0256805419921875,1.0
oracle,1000,44,2,1.0,0.37823041766647864,0.35465076349110036,0.5806884765625,0.04870701724925116,0.006743929996980592,64,0.0597735643619176,-0.003170597019248489,1.0,0.0109405517578125,1.0
dense_K200,1000,45,50,1.0,1.275430522092467,0.6269064819404071,0.5284423828125,0.05185637560653915,0.014588996727116813,61,0.04170851868102042,0.26908512143005825,0.0,-0.0413055419921875,1.0
screen_full,1000,45,8,1.0,0.4936363109127717,0.3849309298506123,0.5462646484375,0.04848766605698508,0.008714502706246161,83,0.06019576133403731,0.02710956934026343,1.0,-0.0234832763671875,1.0
screen_split,1000,45,7,1.0,0.7758417627361764,0.46013645878108833,0.574462890625,0.07880628325605128,0.009791618373271492,69,0.0570540825946088,0.10231509827073948,1.0,0.0047149658203125,1.0
oracle,1000,45,2,1.0,0.3294240563644318,0.4019896709438676,0.5660400390625,0.04432042361440022,0.00838991378487584,69,0.06696571720037137,0.044168310433518765,1.0,-0.0037078857421875,1.0
dense_K200,1000,46,50,1.0,1.4849706353946548,0.8579375450705022,0.6058349609375,0.05937866627652985,0.01600489284283184,70,0.03802566891012269,0.5001161845601534,0.0,0.0360870361328125,1.0
screen_full,1000,46,9,1.0,0.5868314634840203,0.5227230516392961,0.6724853515625,0.055860250495309266,0.008058883698072904,52,0.04550768169351079,0.16490169112894726,0.0,0.1027374267578125,0.0
screen_split,1000,46,10,1.0,0.9742221449261388,0.5954868593201506,0.607421875,0.07766675317411012,0.010772522682683553,58,0.05627956973443949,0.2376654988098017,0.0,0.0376739501953125,1.0
oracle,1000,46,2,1.0,0.3866213969757441,0.4665853392047732,0.6090087890625,0.04837505572561581,0.007874680943884594,56,0.05264776800176272,0.10876397869442433,0.0,0.0392608642578125,1.0
dense_K200,1000,47,50,1.0,1.4500734652140688,0.7147314451366598,0.5494384765625,0.04856008538664128,0.015437814454991051,72,0.042408471440062254,0.3569100846263109,0.0,-0.0203094482421875,1.0
screen_full,1000,47,10,1.0,0.625228094539384,0.4631027593287819,0.6114501953125,0.05156768868186967,0.00816220883313004,66,0.04542932602075365,0.10528139881843307,0.0,0.0417022705078125,1.0
screen_split,1000,47,10,1.0,0.8450597789531717,0.48426671806758126,0.5836181640625,0.068483846723655,0.00934973561538218,52,0.044862096452297585,0.1264453575572324,1.0,0.0138702392578125,1.0
oracle,1000,47,2,1.0,0.277803214398758,0.36955059660142886,0.555419921875,0.044600641460491336,0.006554695488535165,42,0.04930862230546326,0.011729236091080009,1.0,-0.0143280029296875,1.0
dense_K200,1000,48,50,1.0,1.3131699786893285,0.6283137238622152,0.5333251953125,0.05305092591039766,0.014131765310233618,68,0.044894801416805144,0.2704923633518663,0.0,-0.0364227294921875,1.0
screen_full,1000,48,10,1.0,0.6336657071041133,0.42274127246873827,0.6051025390625,0.054798238202026,0.007553223980401634,62,0.05339878260252733,0.06491991195838942,1.0,0.0353546142578125,1.0
screen_split,1000,48,10,1.0,0.9711313274474567,0.6065600727258571,0.6441650390625,0.08453581615760711,0.009792538451892135,90,0.07035327910572199,0.24873871221550825,0.0,0.0744171142578125,1.0
oracle,1000,48,2,1.0,0.2855792195803698,0.3364490334974977,0.6131591796875,0.05078859930187953,0.005812516128415212,59,0.0767855104263425,-0.021372327012851133,1.0,0.0434112548828125,1.0
dense_K200,1000,49,50,1.0,1.4810188489379938,0.7575898489073991,0.5621337890625,0.05151314280208156,0.01600669150134547,60,0.03710573599890074,0.39976848839705026,0.0,-0.0076141357421875,1.0
screen_full,1000,49,10,1.0,0.5796211792480925,0.4661927791011726,0.60400390625,0.050754935480670164,0.008437093218245956,62,0.04354593004087936,0.10837141859082378,0.0,0.0342559814453125,1.0
screen_split,1000,49,6,1.0,0.7682638571128916,0.5427656484798014,0.5987548828125,0.07532322649008212,0.010059272945503614,69,0.0640752910058217,0.1849442879694525,0.0,0.0290069580078125,1.0
oracle,1000,49,2,1.0,0.307605417995988,0.40854609618272675,0.6004638671875,0.049084710034998334,0.0071092073381854165,47,0.05480738300261871,0.050724735672377896,1.0,0.0307159423828125,1.0
dense_K200,1000,50,50,1.0,1.2867149863301357,0.7568654342244764,0.6002197265625,0.052501814975655654,0.014111456620765617,72,0.041161943322921286,0.39904407371412753,0.0,0.0304718017578125,1.0
screen_full,1000,50,10,1.0,0.5620035136669453,0.5009854408588867,0.6156005859375,0.05671900752561593,0.008803275612713414,65,0.045913416500745693,0.1431640803485379,0.0,0.0458526611328125,1.0
screen_split,1000,50,8,1.0,0.9019590538426189,0.6187676556019984,0.5948486328125,0.06555677458441173,0.012378354677139847,57,0.03471178252086132,0.26094629509164957,0.0,0.0251007080078125,1.0
oracle,1000,50,2,1.0,0.3263918259185992,0.399612049665769,0.5791015625,0.04784112346125247,0.007158196820023284,51,0.047855998430018844,0.04179068915542017,1.0,0.0093536376953125,1.0
dense_K200,1000,51,50,1.0,1.4340677922839313,0.7193842970718276,0.5347900390625,0.051643341139270445,0.016497858140884697,56,0.03798177983930511,0.36156293656147875,0.0,-0.0349578857421875,1.0
screen_full,1000,51,10,1.0,0.5643253482383258,0.44879564529457094,0.61279296875,0.0533142766439839,0.008302908478505917,49,0.038686053255419274,0.09097428478422209,1.0,0.0430450439453125,1.0
screen_split,1000,51,4,1.0,0.8264643931932998,0.4600051516997998,0.536376953125,0.06510545586225498,0.010684644034978416,66,0.04698262707001481,0.10218379118945092,1.0,-0.0333709716796875,1.0
oracle,1000,51,2,1.0,0.3643257727565085,0.4024060304182865,0.6756591796875,0.051928868914410155,0.007313351290863253,35,0.038537100951284216,0.044584669907937635,1.0,0.1059112548828125,0.0
dense_K200,1000,52,50,1.0,1.2596857831070993,0.6657509380020649,0.5517578125,0.0507322787149462,0.01385527288857353,69,0.04133073114041384,0.307929577491716,0.0,-0.0179901123046875,1.0
screen_full,1000,52,5,1.0,0.508415626612274,0.44768760613913994,0.6170654296875,0.0485895008678978,0.008312387803781147,81,0.05593496590288796,0.08986624562879109,1.0,0.0473175048828125,1.0
screen_split,1000,52,10,1.0,0.8684136737530993,0.4926294791498838,0.544921875,0.06397805666269131,0.010986142470673402,55,0.040182356279493396,0.13480811863953496,0.0,-0.0248260498046875,1.0
oracle,1000,52,2,1.0,0.2952464971833762,0.4171862122599149,0.6309814453125,0.049829590279790226,0.007095279872088502,30,0.02900707059153096,0.05936485174956607,1.0,0.0612335205078125,0.0
dense_K200,1000,53,50,1.0,1.3654309226276804,0.6763238553490755,0.5426025390625,0.05490688572910564,0.014810295942327991,53,0.03840113418243322,0.3185024948387266,0.0,-0.0271453857421875,1.0
screen_full,1000,53,10,1.0,0.5799682880675172,0.4489548601738037,0.564208984375,0.05172843500809362,0.008899154696603895,68,0.04656966728206355,0.09113349966345485,1.0,-0.0055389404296875,1.0
screen_split,1000,53,10,1.0,0.9516895607224325,0.6618953326076613,0.595947265625,0.07377814099899496,0.01256990129071141,72,0.05032271179393983,0.30407397209731246,0.0,0.0261993408203125,1.0
oracle,1000,53,2,1.0,0.3159656264817648,0.42299063639238765,0.5872802734375,0.045219286546909016,0.0075881467684166225,141,0.14998218110817854,0.0651692758820388,1.0,0.0175323486328125,1.0
dense_K200,1000,54,50,1.0,1.3693176321106948,0.7039846150207595,0.54736328125,0.05378655359732512,0.015168470076443279,65,0.04138537116192292,0.34616325451041063,0.0,-0.0223846435546875,1.0
screen_full,1000,54,10,1.0,0.5205423481086626,0.41411643727237246,0.5506591796875,0.05029947595752691,0.008641640852321183,62,0.044419404715366304,0.05629507676202361,1.0,-0.0190887451171875,1.0
screen_split,1000,54,9,1.0,0.8316791161701848,0.46952099396876346,0.5152587890625,0.06753218288130303,0.010262848233534962,63,0.05143591330720888,0.1116996334584146,1.0,-0.0544891357421875,1.0
oracle,1000,54,2,1.0,0.2400790320126089,0.3827609437934607,0.5152587890625,0.04321684489901384,0.007300151320312083,31,0.03147869599822899,0.024939583283111855,1.0,-0.0544891357421875,1.0
dense_K200,1000,55,50,1.0,1.476912806705168,0.7204666751100512,0.541259765625,0.05188613882837446,0.01626336810152281,73,0.039927476615013856,0.3626453145997024,0.0,-0.0284881591796875,1.0
screen_full,1000,55,8,1.0,0.5657059853043772,0.42750663512883935,0.5567626953125,0.04721860929600434,0.009042474625023094,55,0.037681344218195925,0.0696852746184905,1.0,-0.0129852294921875,1.0
screen_split,1000,55,9,1.0,0.8126051567055357,0.4680178905755115,0.5849609375,0.06444431732251737,0.009535109670760121,61,0.05454175021616123,0.11019653006516267,1.0,0.0152130126953125,1.0
oracle,1000,55,2,1.0,0.2865118605151117,0.3934678354364802,0.5250244140625,0.0455360419004798,0.008068346638713477,73,0.06692656684828312,0.03564647492613132,1.0,-0.0447235107421875,1.0
dense_K200,1000,56,50,1.0,1.410411523357141,0.8120813243589093,0.59130859375,0.056482437252350894,0.015086572662802417,48,0.03173623228137825,0.4542599638485605,0.0,0.0215606689453125,1.0
screen_full,1000,56,10,1.0,0.6851387974663175,0.5118847291750788,0.6090087890625,0.05689371165959005,0.00883145436514811,66,0.0491011501182969,0.15406336866472992,0.0,0.0392608642578125,1.0
screen_split,1000,56,9,1.0,0.8239213981874847,0.5339851790598755,0.6219482421875,0.06911319882222001,0.010172697862714774,63,0.051177730601249874,0.17616381854952667,0.0,0.0522003173828125,1.0
oracle,1000,56,2,1.0,0.39473097853199,0.43412014790069764,0.5562744140625,0.04696663279467818,0.008307131174276089,56,0.04843434477582362,0.07629878739034879,1.0,-0.0134735107421875,1.0
dense_K200,1000,57,50,1.0,1.6293394168904505,0.7728870937328225,0.5418701171875,0.056796390099159835,0.017292759063149494,68,0.03501637765985639,0.41506573322247364,0.0,-0.0278778076171875,1.0
screen_full,1000,57,10,1.0,0.607632736535559,0.40015361471723104,0.5841064453125,0.05085098258120555,0.008039761527200146,66,0.058409389630331106,0.04233225420688219,1.0,0.0143585205078125,1.0
screen_split,1000,57,7,1.0,0.7665281907819764,0.48047239372434947,0.5234375,0.061969981149431,0.010923278454931904,60,0.04273935751104254,0.12265103321400062,0.0,-0.0463104248046875,1.0
oracle,1000,57,2,1.0,0.3572832810989673,0.3304617214726362,0.554931640625,0.04483288976578549,0.00710519903508228,91,0.08572680626898067,-0.027359639037712657,1.0,-0.0148162841796875,1.0
dense_K200,1000,58,50,1.0,1.3890148242224853,0.7107438960786899,0.563232421875,0.05848329672688843,0.014346999056823222,76,0.045667449230860656,0.3529225355683411,0.0,-0.0065155029296875,1.0
screen_full,1000,58,5,1.0,0.654009290360478,0.32891094633462953,0.4908447265625,0.04611964569254057,0.008412734457333537,65,0.04893562846223668,-0.028910414175719323,1.0,-0.0789031982421875,1.0
screen_split,1000,58,9,1.0,0.7374053026579943,0.4039485915247817,0.478515625,0.07047976549241641,0.009697704901070872,60,0.04838973143135589,0.046127231014432835,1.0,-0.0912322998046875,1.0
oracle,1000,58,2,1.0,0.29889086645078156,0.3140601235078443,0.4970703125,0.04510217272374148,0.007024971765226001,55,0.06252884765892656,-0.04376123700250456,1.0,-0.0726776123046875,1.0
dense_K200,1000,59,50,1.0,1.3246479561889875,0.61881334962009,0.5517578125,0.05154921134420766,0.01349770522599303,60,0.042588754280905666,0.2609919891097412,0.0,-0.0179901123046875,1.0
