variant,tau_scale,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,W_true,V_true,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
screen_split,1.0,47,10,1.0,0.46481239991556295,0.19121324764581157,0.524658203125,0.03330873773472243,0.004700456339169463,67,0.05513099742317377,0.13161554915965606,0.11927378683678294,0.5697479248046875,-0.0450897216796875,1.0,0.07193946080902863,0.0,0.012341762322873123,1.0
screen_full,1.0,48,9,1.0,0.23054675067929079,0.16628583009595926,0.5567626953125,0.023580860339192627,0.0036328918705751958,76,0.06362819082536131,0.13552741927891426,0.11927378683678294,0.5697479248046875,-0.0129852294921875,1.0,0.04701204325917632,0.0,0.01625363244213132,1.0
screen_split,1.0,48,10,1.0,0.3683782440594023,0.20424769005065557,0.5340576171875,0.032722386693089855,0.004524759954796735,60,0.056803125904365044,0.14701698195231794,0.11927378683678294,0.5697479248046875,-0.0356903076171875,1.0,0.08497390321387263,0.0,0.027743195115534997,1.0
screen_full,1.0,49,10,1.0,0.2674709259979031,0.1843507807862716,0.6514892578125,0.026895674147261333,0.0031025006791670856,59,0.054594666499080326,0.14179105459186858,0.11927378683678294,0.5697479248046875,0.0817413330078125,1.0,0.06507699394948865,0.0,0.02251726775508564,1.0
screen_split,1.0,49,5,1.0,0.33363799153503626,0.16812781703115443,0.5672607421875,0.03316401429955165,0.0037665914397481187,68,0.0736766026463471,0.10127467044501254,0.11927378683678294,0.5697479248046875,-0.0024871826171875,1.0,0.048854030194371484,1.0,-0.017999116391770403,1.0
screen_full,1.0,50,10,1.0,0.24914167002187948,0.15540372418627274,0.5220947265625,0.02344941701998654,0.0034602688560436703,62,0.05430806919848276,0.1167526310764184,0.11927378683678294,0.5697479248046875,-0.0476531982421875,1.0,0.0361299373494898,1.0,-0.0025211557603645462,1.0
screen_split,1.0,50,8,1.0,0.32545205092518403,0.17574994769504346,0.5166015625,0.0322768694466517,0.003990223654784335,68,0.07153969109101835,0.10966274481311317,0.11927378683678294,0.5697479248046875,-0.0531463623046875,1.0,0.056476160858260516,1.0,-0.009611042023669775,1.0
screen_full,1.0,51,9,1.0,0.263158661254844,0.17971321033866663,0.615234375,0.026383859770399677,0.003245177830674756,62,0.06344813290958111,0.13811793757224144,0.11927378683678294,0.5697479248046875,0.0454864501953125,1.0,0.06043942350188369,0.0,0.018844150735458504,1.0
screen_split,1.0,51,4,1.0,0.3537229488635992,0.1820030020073286,0.5654296875,0.03318440778243335,0.004345073187789848,77,0.07132894238643082,0.13247991342590623,0.11927378683678294,0.5697479248046875,-0.0043182373046875,1.0,0.06272921517054567,1.0,0.01320612658912329,1.0
screen_full,1.0,52,9,1.0,0.24960677633712902,0.19172821917730853,0.5789794921875,0.025674700436695466,0.0036048543636515874,61,0.051020653739550316,0.15531120785182162,0.11927378683678294,0.5697479248046875,0.0092315673828125,1.0,0.07245443234052559,0.0,0.03603742101503868,1.0
screen_split,1.0,52,10,1.0,0.4344525033659162,0.25846079578822556,0.599365234375,0.03821867028352192,0.00482579827313193,65,0.05333665307435551,0.19985695235266468,0.11927378683678294,0.5697479248046875,0.0296173095703125,1.0,0.13918700895144262,0.0,0.08058316551588174,0.0
screen_full,1.0,53,10,1.0,0.27655402021778,0.1605202182623855,0.5374755859375,0.023799540569049107,0.0034740744338545666,68,0.05683324811777461,0.12257648280846752,0.11927378683678294,0.5697479248046875,-0.0322723388671875,1.0,0.04124643142560255,1.0,0.0033026959716845744,1.0
screen_split,1.0,53,10,1.0,0.3634530883000064,0.21354183445004116,0.56591796875,0.034921131798883995,0.004320973070798704,70,0.06688109923833842,0.150234959760771,0.11927378683678294,0.5697479248046875,-0.0038299560546875,1.0,0.09426804761325822,0.0,0.030961172923988062,1.0
screen_full,1.0,54,3,1.0,0.2585118518009884,0.131268237773081,0.5225830078125,0.02192887207370101,0.003500936045596276,69,0.061124686260311804,0.10372165314076859,0.11927378683678294,0.5697479248046875,-0.0471649169921875,1.0,0.011994450936298057,1.0,-0.015552133696014353,1.0
screen_split,1.0,54,8,1.0,0.4084243068468374,0.1995278609822419,0.5380859375,0.03299870873545665,0.004460917616423025,68,0.06571607095774938,0.1396209102568365,0.11927378683678294,0.5697479248046875,-0.0316619873046875,1.0,0.08025407414545896,0.0,0.02034712342005357,1.0
screen_full,1.0,55,10,1.0,0.2822734308068302,0.2165304811018366,0.6409912109375,0.02700088482167218,0.0036486317732146423,46,0.041803905286007734,0.18512258311758656,0.11927378683678294,0.5697479248046875,0.0712432861328125,1.0,0.09725669426505365,0.0,0.06584879628080362,0.0
screen_split,1.0,55,10,1.0,0.4027565342356281,0.24453667754813213,0.6011962890625,0.03666327498754819,0.0045290204945198035,64,0.06511944151431674,0.18337694211758376,0.11927378683678294,0.5697479248046875,0.0314483642578125,1.0,0.1252628907113492,0.0,0.06410315528080082,1.0
screen_full,1.0,56,6,1.0,0.24299830892140298,0.1722179135924765,0.578369140625,0.025185417146240868,0.0033679789309567533,77,0.06977688465820149,0.1344585886507316,0.11927378683678294,0.5697479248046875,0.0086212158203125,1.0,0.05294412675569357,0.0,0.015184801813948656,1.0
screen_split,1.0,56,7,1.0,0.3477010007531354,0.22244400944588744,0.6026611328125,0.03812935731521254,0.0039910501978980654,66,0.07476615480281854,0.1608273743596319,0.11927378683678294,0.5697479248046875,0.0329132080078125,1.0,0.1031702226091045,0.0,0.04155358752284896,1.0
screen_full,1.0,57,10,1.0,0.2807347306690687,0.1657551056908879,0.5667724609375,0.02503096317679046,0.003482946668395638,73,0.06033196563130146,0.12759404751042808,0.11927378683678294,0.5697479248046875,-0.0029754638671875,1.0,0.04648131885410495,1.0,0.008320260673645136,1.0
screen_split,1.0,57,8,1.0,0.3636438254388889,0.20019370463794284,0.566162109375,0.034634122896262186,0.004278514563496185,61,0.06095709760139544,0.1361468334443209,0.11927378683678294,0.5697479248046875,-0.0035858154296875,1.0,0.0809199178011599,0.0,0.016873046607537967,1.0
screen_full,1.0,58,8,1.0,0.2647812870729715,0.16502856299016852,0.570068359375,0.026004267576955342,0.003218661524902516,64,0.06049400740465708,0.12141173479326545,0.11927378683678294,0.5697479248046875,0.0003204345703125,1.0,0.04575477615338558,1.0,0.0021379479564825055,1.0
screen_split,1.0,58,6,1.0,0.39155293492778653,0.17065262950725474,0.5057373046875,0.032437914454553324,0.00413452340458022,61,0.05966067511871184,0.10970257200850522,0.11927378683678294,0.5697479248046875,-0.0640106201171875,1.0,0.0513788426704718,1.0,-0.009571214828277719,1.0
screen_full,1.0,59,10,1.0,0.2326718286719371,0.19412144935468867,0.6202392578125,0.025448827297121248,0.003431568559208907,49,0.04277852156817885,0.16210444012956604,0.11927378683678294,0.5697479248046875,0.0504913330078125,1.0,0.07484766251790573,0.0,0.0428306532927831,1.0
screen_split,1.0,59,10,1.0,0.3323551251845125,0.17859060721663622,0.5145263671875,0.03129666250999521,0.004310677896711222,74,0.06368113551186229,0.1198142307803913,0.11927378683678294,0.5697479248046875,-0.0552215576171875,1.0,0.05931682037985328,1.0,0.0005404439436083597,1.0
screen_full,1.0,60,9,1.0,0.20923560506533634,0.1941759083179031,0.611328125,0.026436901060538295,0.003363296697945451,62,0.05834778736608088,0.15827759772086603,0.11927378683678294,0.5697479248046875,0.0415802001953125,1.0,0.07490212148112016,0.0,0.039003810884083084,1.0
screen_split,1.0,60,3,1.0,0.36449302274323847,0.2372909811902994,0.577880859375,0.0327080518759281,0.004973863674950256,66,0.0544973763923499,0.1942370258948775,0.11927378683678294,0.5697479248046875,0.0081329345703125,1.0,0.11801719435351646,0.0,0.07496323905809457,0.0
screen_full,1.0,61,10,1.0,0.23419981924270586,0.14850330450301585,0.54052734375,0.023961457600800998,0.0032502164490868647,62,0.05732631536663829,0.11347393339930045,0.11927378683678294,0.5697479248046875,-0.0292205810546875,1.0,0.029229517666232913,1.0,-0.005799853437482488,1.0
screen_split,1.0,61,10,1.0,0.3825428560160261,0.1812290274365515,0.51025390625,0.03294345475165205,0.004372232348957605,44,0.04262855703073452,0.11872656304864504,0.11927378683678294,0.5697479248046875,-0.0594940185546875,1.0,0.06195524059976856,1.0,-0.0005472237881379016,1.0
screen_full,1.0,62,6,1.0,0.2595203129550937,0.15699865135803184,0.560791015625,0.025135829657240257,0.0033905717340899297,58,0.05332079850736038,0.12145332178937226,0.11927378683678294,0.5697479248046875,-0.0089569091796875,1.0,0.0377248645212489,1.0,0.0021795349525893237,1.0
screen_split,1.0,62,10,1.0,0.35048919088646135,0.1830668646288431,0.5086669921875,0.03360432965396454,0.004446566278360867,62,0.06504094496142106,0.1249923332641979,0.11927378683678294,0.5697479248046875,-0.0610809326171875,1.0,0.06379307779206017,1.0,0.0057185464274149556,1.0
screen_full,1.0,63,9,1.0,0.28392075740133577,0.1595332145348863,0.527587890625,0.024315475620432552,0.003539410404114477,65,0.05308726754098442,0.11991107424727981,0.11927378683678294,0.5697479248046875,-0.0421600341796875,1.0,0.04025942769810337,1.0,0.0006372874104968729,1.0
screen_split,1.0,63,4,1.0,0.37250090211292824,0.19042366643271352,0.5513916015625,0.032881687633021114,0.00429663218523843,73,0.06871916356359242,0.13060000571915986,0.11927378683678294,0.5697479248046875,-0.0183563232421875,1.0,0.07114987959593058,0.0,0.01132621888237692,1.0
screen_full,1.0,64,10,1.0,0.319261111215697,0.20386483778039108,0.5914306640625,0.025238726495430696,0.003813227702735943,70,0.05569787116089008,0.1687054155168741,0.11927378683678294,0.5697479248046875,0.0216827392578125,1.0,0.08459105094360814,0.0,0.049431628680091155,1.0
screen_split,1.0,64,8,1.0,0.3874961670367968,0.2546097096046608,0.634033203125,0.03727508520226762,0.004573454765786166,59,0.05760634114385386,0.19905282756798823,0.11927378683678294,0.5697479248046875,0.0642852783203125,1.0,0.13533592276787784,0.0,0.07977904073120529,0.0
screen_full,1.0,65,10,1.0,0.30788784628269644,0.18922089334520634,0.5804443359375,0.025422442590755413,0.0036035691718089005,67,0.057531814717638234,0.15537404953614412,0.11927378683678294,0.5697479248046875,0.0106964111328125,1.0,0.0699471065084234,0.0,0.036100262699361174,1.0
screen_split,1.0,65,4,1.0,0.3684598142761885,0.18639687451395137,0.515380859375,0.03130509817739766,0.0040901600508005224,61,0.06171514212695814,0.1345506061388015,0.11927378683678294,0.5697479248046875,-0.0543670654296875,1.0,0.06712308767716843,0.0,0.015276819302018546,1.0
screen_full,1.0,66,3,1.0,0.26570544196905294,0.14438688333381217,0.5511474609375,0.022819966001912346,0.0032262581156747463,105,0.09110800104282557,0.11094632643820931,0.11927378683678294,0.5697479248046875,-0.0186004638671875,1.0,0.025113096497029225,1.0,-0.008327460398573627,1.0
screen_split,1.0,66,6,1.0,0.41115004557899226,0.15112090526581157,0.452392578125,0.030342856599196735,0.004248585707277281,68,0.06395516370133332,0.08730071286326159,0.11927378683678294,0.5697479248046875,-0.1173553466796875,1.0,0.031847118429028626,1.0,-0.03197307397352135,1.0
screen_full,1.0,67,7,1.0,0.24877657547549709,0.16081322855049934,0.5836181640625,0.024115420370300136,0.0031099522703301893,76,0.06980143795837052,0.12275756499114895,0.11927378683678294,0.5697479248046875,0.0138702392578125,1.0,0.0415394417137164,1.0,0.003483778154366013,1.0
screen_split,1.0,67,8,1.0,0.42234173111555845,0.20276853421522328,0.5369873046875,0.033317454633330634,0.004602533129972258,94,0.08511367256503712,0.1367260881432753,0.11927378683678294,0.5697479248046875,-0.0327606201171875,1.0,0.08349474737844034,0.0,0.017452301306492363,1.0
screen_full,1.0,68,7,1.0,0.2423598830737991,0.14583794831257324,0.5379638671875,0.02285889050751137,0.0031997911342712773,74,0.06989133593113363,0.11139835796184724,0.11927378683678294,0.5697479248046875,-0.0317840576171875,1.0,0.0265641614757903,1.0,-0.007875428874935697,1.0
screen_split,1.0,68,3,1.0,0.3300506947329715,0.1919274807067052,0.560791015625,0.03013747014802704,0.004211458002023171,105,0.10608807932371442,0.1341536941423134,0.11927378683678294,0.5697479248046875,-0.0089569091796875,1.0,0.07265369386992226,0.0,0.01487990730553046,1.0
screen_full,1.0,69,10,1.0,0.3146338734672598,0.1751414044470861,0.537109375,0.02459534833507937,0.0035999226449525356,72,0.05983998035490223,0.13794420460030363,0.11927378683678294,0.5697479248046875,-0.0326385498046875,1.0,0.05586761761030315,0.0,0.018670417763520686,1.0
screen_split,1.0,69,10,1.0,0.3849289182480404,0.1797029603931482,0.5213623046875,0.03227755895885109,0.003969680491353194,64,0.06856434074937416,0.11552647721171173,0.11927378683678294,0.5697479248046875,-0.0483856201171875,1.0,0.06042917355636526,1.0,-0.0037473096250712074,1.0
screen_full,1.0,70,9,1.0,0.24570495192447217,0.14129184190190533,0.4984130859375,0.0222432854480099,0.0034411909653771617,72,0.06223482526689659,0.10247536890229417,0.11927378683678294,0.5697479248046875,-0.0713348388671875,1.0,0.02201805506512239,1.0,-0.016798417934488774,1.0
screen_split,1.0,70,5,1.0,0.3141519590947796,0.13908722380834226,0.42431640625,0.030710892899880483,0.0037879923691981035,53,0.05621745428990066,0.08332065914325054,0.11927378683678294,0.5697479248046875,-0.1454315185546875,0.0,0.019813436971559323,1.0,-0.0359531276935324,1.0
screen_full,1.0,71,9,1.0,0.22751408346996174,0.1486445528422093,0.601318359375,0.02500267793626706,0.0028737617382257885,57,0.06383385138155993,0.10623398077989776,0.11927378683678294,0.5697479248046875,0.0315704345703125,1.0,0.029370766005426346,1.0,-0.013039806056885178,1.0
screen_split,1.0,71,5,1.0,0.41967134624310254,0.21048509045421976,0.5797119140625,0.033253995412464356,0.004530117283925047,70,0.05870332813093783,0.16309806227945145,0.11927378683678294,0.5697479248046875,0.0099639892578125,1.0,0.09121130361743682,0.0,0.04382427544266851,1.0
screen_full,1.0,72,7,1.0,0.28227413507201576,0.15384558136996462,0.534423828125,0.023162412506861494,0.0035507206750510756,59,0.04630093437874173,0.1201105292012148,0.11927378683678294,0.5697479248046875,-0.0353240966796875,1.0,0.03457179453318168,1.0,0.0008367423644318611,1.0
screen_split,1.0,72,10,1.0,0.3809831525279696,0.17535660452650415,0.5198974609375,0.03316359452919176,0.004345365765971721,82,0.07870830161684547,0.1092501778922335,0.11927378683678294,0.5697479248046875,-0.0498504638671875,1.0,0.056082817689721204,1.0,-0.010023608944549442,1.0
screen_full,1.0,73,6,1.0,0.28782606977921166,0.16282717840391195,0.5714111328125,0.02379885771910058,0.0034840300791248073,61,0.052158323020386074,0.13238968584220462,0.11927378683678294,0.5697479248046875,0.0016632080078125,1.0,0.04355339156712901,1.0,0.013115899005421677,1.0
screen_split,1.0,73,10,1.0,0.3983494529948155,0.1965191974601453,0.5206298828125,0.03236218351412584,0.004793020773790924,56,0.04842923003845988,0.14281234940800952,0.11927378683678294,0.5697479248046875,-0.0491180419921875,1.0,0.07724541062336235,0.0,0.02353856257122658,1.0
screen_full,1.0,74,4,1.0,0.28017557840156293,0.16920315608607162,0.55078125,0.021895380282613137,0.0033499667455295094,59,0.05317794023169878,0.13730729609722583,0.11927378683678294,0.5697479248046875,-0.0189666748046875,1.0,0.049929369249288674,0.0,0.018033509260442893,1.0
screen_split,1.0,74,5,1.0,0.39501848693400265,0.2035275174647431,0.5159912109375,0.03269867922003335,0.004750219901158023,84,0.06613028862802621,0.14517312722914222,0.11927378683678294,0.5697479248046875,-0.0537567138671875,1.0,0.08425373062796015,0.0,0.025899340392359277,1.0
screen_full,1.0,75,10,1.0,0.30235886158885555,0.17754013180548228,0.5380859375,0.025054193134360327,0.0038101728395814605,58,0.047182100715967776,0.14516978687074378,0.11927378683678294,0.5697479248046875,-0.0316619873046875,1.0,0.05826634496869934,0.0,0.025896000033960836,1.0
screen_split,1.0,75,9,1.0,0.43139821803751455,0.222857476979764,0.52880859375,0.0351966953209232,0.005022906436354648,66,0.05128247235181871,0.17061527915755476,0.11927378683678294,0.5697479248046875,-0.0409393310546875,1.0,0.10358369014298105,0.0,0.051341492320771814,1.0
screen_full,1.0,76,3,1.0,0.2662130952560264,0.1657534286547787,0.5916748046875,0.024219493049065857,0.0035635561544781432,83,0.07353195952955272,0.137176916851424,0.11927378683678294,0.5697479248046875,0.0219268798828125,1.0,0.04647964181799577,1.0,0.017903130014641055,1.0
screen_split,1.0,76,3,1.0,0.3409942373837947,0.14447249138808482,0.5235595703125,0.03076150386835705,0.0038029250377151088,123,0.13290657862900848,0.08416457229563018,0.11927378683678294,0.5697479248046875,-0.0461883544921875,1.0,0.02519870455130188,1.0,-0.03510921454115276,1.0
screen_full,1.0,77,9,1.0,0.2728289253930039,0.1445297784591403,0.47021484375,0.022901260838903474,0.003644337348782254,62,0.058218157244513645,0.10841309141003866,0.11927378683678294,0.5697479248046875,-0.0995330810546875,1.0,0.025255991622357366,1.0,-0.010860695426744282,1.0
screen_split,1.0,77,8,1.0,0.3348142551569823,0.14890682619526313,0.445556640625,0.030736916298672805,0.003941646248727938,66,0.07035210205094633,0.07133654080571086,0.11927378683678294,0.5697479248046875,-0.1241912841796875,1.0,0.02963303935848019,1.0,-0.04793724603107208,1.0
screen_full,1.0,78,10,1.0,0.2615957222161379,0.18513731295852887,0.587646484375,0.024967494100403286,0.003456159237348683,64,0.05853087898072148,0.1484241220025024,0.11927378683678294,0.5697479248046875,0.0178985595703125,1.0,0.06586352612174592,0.0,0.029150335165719465,1.0
screen_split,1.0,78,10,1.0,0.44317829323775004,0.24326608217069762,0.56982421875,0.03348037182572356,0.00489406398075393,74,0.0634706281547827,0.19015141842453703,0.11927378683678294,0.5697479248046875,7.62939453125e-05,1.0,0.12399229533391468,0.0,0.07087763158775409,0.0
screen_full,1.0,79,10,1.0,0.29208100106241025,0.1460670016734262,0.523193359375,0.022725398959798915,0.0034116211479569814,68,0.06125255019796175,0.10441950613312748,0.11927378683678294,0.5697479248046875,-0.0465545654296875,1.0,0.026793214836643264,1.0,-0.014854280703655465,1.0
screen_split,1.0,79,8,1.0,0.44592349631614114,0.2164409651655632,0.55322265625,0.03393590184303767,0.005157569776170786,73,0.06011437882238524,0.1595831656855091,0.11927378683678294,0.5697479248046875,-0.0165252685546875,1.0,0.09716717832878025,0.0,0.04030937884872615,1.0
screen_full,1.0,80,10,1.0,0.27667532656745586,0.19323259922167363,0.637451171875,0.026981448147236405,0.0031297331988840845,60,0.05976926706336306,0.15199315436700042,0.11927378683678294,0.5697479248046875,0.0677032470703125,1.0,0.07395881238489069,0.0,0.03271936753021748,1.0
screen_split,1.0,80,10,1.0,0.33431656799019577,0.21645591665403963,0.6168212890625,0.03759639836231405,0.0038547818964166447,71,0.07490742868227153,0.14355140256988194,0.11927378683678294,0.5697479248046875,0.0470733642578125,1.0,0.09718212981725668,0.0,0.024277615733099,1.0
screen_full,1.0,81,10,1.0,0.33061662788659796,0.17294261288528395,0.484130859375,0.023173085298254428,0.0041356120143294685,75,0.05598864434249546,0.13921283270932788,0.11927378683678294,0.5697479248046875,-0.0856170654296875,1.0,0.05366882604850101,0.0,0.01993904587254494,1.0
