p,n,K,rep,W_true,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,V_loo,W_loo,V_hat_dev,V_hat_cover,V_loo_dev,V_loo_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover,V_sqerr_plug,V_sqerr_loo
2.5,4000,48,147,0.15124738716286684,0.5,0.17559324892638425,0.1755542891522468,0.63232421875,0.023969013938774843,0.002924734677084237,86,0.08191448383239938,0.694012017215476,0.1581575601336462,0.13232421875,1.0,0.194012017215476,0.0,0.02430690198937996,1.0,0.006910172970779366,1.0,0.01750969886779785,0.03764066282401816
2.5,4000,48,148,0.15124738716286684,0.5,0.1898637256445927,0.1826132321235747,0.6630859375,0.024544161244373842,0.0030618723575775897,85,0.07796767610291316,0.6879007346717478,0.16381953208589262,0.1630859375,0.0,0.18790073467174784,0.0,0.03136584496070785,1.0,0.012572144923025774,1.0,0.026597023010253906,0.03530668609018258
2.5,4000,48,149,0.15124738716286684,0.5,0.17604957353908499,0.18259762425449297,0.7010498046875,0.026098913809234653,0.0027851264898180843,76,0.08086919334537396,0.8024218992343345,0.1682589491220877,0.2010498046875,0.0,0.3024218992343345,0.0,0.031350237091626126,1.0,0.01701156195922085,1.0,0.0404210239648819,0.09145900513650196
2.5,16000,76,0,0.15124738716286684,0.5,0.0852626756079403,0.17397257863912918,0.591064453125,0.011884191837268425,0.0027729692828097076,106,0.059864037863025035,0.558609569861525,0.16681259470227341,0.091064453125,1.0,0.05860956986152499,1.0,0.02272519147626234,1.0,0.015565207539406573,1.0,0.008292734622955322,0.0034350816793529784
2.5,16000,76,1,0.15124738716286684,0.5,0.06702889120945608,0.15426379824497813,0.514892578125,0.011099853918596702,0.002783960886407294,114,0.05542136876178702,0.4280149687152899,0.14770046384154795,0.014892578125,1.0,-0.07198503128471012,1.0,0.0030164110821112866,1.0,-0.0035469233213188955,1.0,0.00022178888320922852,0.005181844729060695
2.5,16000,76,2,0.15124738716286684,0.5,0.06477824628496233,0.1572526577941544,0.572021484375,0.011581812298287118,0.00263241387715712,115,0.07363727650476191,0.6351194134301109,0.14791812828497636,0.072021484375,1.0,0.1351194134301109,1.0,0.006005270631287557,1.0,-0.003329258877890484,1.0,0.005187094211578369,0.018257255885697238
2.5,16000,76,3,0.15124738716286684,0.5,0.06308727993474134,0.160586361174825,0.517822265625,0.010920442091584081,0.002718512368649171,165,0.09761190129647597,0.5045300228747388,0.15006802797343663,0.017822265625,1.0,0.004530022874738804,1.0,0.009338974011958157,1.0,-0.0011793591894302125,1.0,0.00031763315200805664,2.0521107245656815e-05
2.5,16000,76,4,0.15124738716286684,0.5,0.07078327612973448,0.1580836812598699,0.523193359375,0.01105270966711438,0.002795583602303094,107,0.06277862333419823,0.4823043671450736,0.15129339505534437,0.023193359375,1.0,-0.017695632854926424,1.0,0.006836294097003065,1.0,4.600789247752313e-05,1.0,0.0005379319190979004,0.0003131354221363515
2.5,16000,76,5,0.15124738716286684,0.5,0.06496710374864897,0.16475961627518607,0.555419921875,0.011322368169664192,0.0028947772958892847,89,0.04890106703773625,0.5587604470930543,0.15764320672811324,0.055419921875,1.0,0.05876044709305428,1.0,0.013512229112319224,1.0,0.006395819565246402,1.0,0.0030713677406311035,0.0034527901425756313
2.5,16000,76,6,0.15124738716286684,0.5,0.08235973243873355,0.15561789548905777,0.5184326171875,0.011130864179621383,0.00274969950777472,96,0.05382435459434716,0.4196293852163628,0.1493561314709225,0.0184326171875,1.0,-0.08037061478363722,1.0,0.0043705083261909305,1.0,-0.0018912556919443435,1.0,0.0003397613763809204,0.006459435720699805
2.5,16000,76,7,0.15124738716286684,0.5,0.08251969096564758,0.1613170763463984,0.5262451171875,0.010912469393825957,0.002760005659734656,106,0.05461461705113723,0.5024804903380476,0.15527589727367178,0.0262451171875,1.0,0.0024804903380476473,1.0,0.010069689183531572,1.0,0.004028510110804934,1.0,0.0006888061761856079,6.152832317147732e-06
2.5,16000,76,8,0.15124738716286684,0.5,0.06707449429487027,0.15741920424715114,0.597900390625,0.011852080582225002,0.002409931046347637,102,0.06200601557154645,0.5514755942679035,0.1496592139420752,0.097900390625,1.0,0.05147559426790349,1.0,0.006171817084284298,1.0,-0.0015881732207916333,1.0,0.009584486484527588,0.0026497368052338186
2.5,16000,76,9,0.15124738716286684,0.5,0.07978790647605537,0.159925638217109,0.521484375,0.01086073143770232,0.002800284594948279,124,0.07303292317722407,0.5477710673429943,0.15156614816006445,0.021484375,1.0,0.0477710673429943,1.0,0.008678251054242164,1.0,0.00031876099719760354,1.0,0.000461578369140625,0.0022820748750888966
2.5,16000,76,10,0.15124738716286684,0.5,0.07687157946571578,0.15455697941717728,0.5687255859375,0.01175829132658092,0.0027180239655687556,96,0.05278395308053566,0.5662943658974187,0.14826154762583943,0.0687255859375,1.0,0.06629436589741866,1.0,0.003309592254310434,1.0,-0.0029858395370274127,1.0,0.004723206162452698,0.0043949429497408266
2.5,16000,76,11,0.15124738716286684,0.5,0.07872289157038578,0.16464540203182892,0.5936279296875,0.011833837465023775,0.002717763771834788,145,0.08838078110443544,0.5297791499870691,0.1574174250989645,0.0936279296875,1.0,0.029779149987069098,1.0,0.013398014868962083,1.0,0.006170037936097661,1.0,0.008766189217567444,0.0008867977739523574
2.5,16000,76,12,0.15124738716286684,0.5,0.09076201166263516,0.161791872031128,0.493896484375,0.010619365508516516,0.002956235058227455,132,0.0733154603370937,0.5072031864894694,0.15257050862705396,-0.006103515625,1.0,0.007203186489469382,1.0,0.01054448486826115,1.0,0.0013231214641871158,1.0,3.725290298461914e-05,5.188589560207424e-05
2.5,16000,76,13,0.15124738716286684,0.5,0.08610823226865989,0.16092406848924073,0.517822265625,0.010948363648037559,0.002898450219636127,139,0.07142522027260668,0.47399233637021887,0.15290301881510054,0.017822265625,1.0,-0.02600766362978113,1.0,0.009676681326373893,1.0,0.0016556316522337022,1.0,0.00031763315200805664,0.0006763985674798402
2.5,16000,76,14,0.15124738716286684,0.5,0.06563783184694709,0.16178033616729234,0.498779296875,0.01072830817268966,0.002917126030521092,92,0.05019966829494017,0.4981874803509185,0.15559605059264542,-0.001220703125,1.0,-0.0018125196490815232,1.0,0.010532949004425501,1.0,0.0043486634297785765,1.0,1.4901161193847656e-06,3.285227478306608e-06
2.5,16000,76,15,0.15124738716286684,0.5,0.08473260471143167,0.1665729898813989,0.5513916015625,0.011258316065032385,0.0028994758428577483,115,0.06276694291755804,0.5555175365429882,0.1595357340473355,0.0513916015625,1.0,0.05551753654298819,1.0,0.015325602718532061,1.0,0.008288346884468667,1.0,0.0026410967111587524,0.0030821968638020288
2.5,16000,76,16,0.15124738716286684,0.5,0.08416031190450861,0.15838342923004198,0.5045166015625,0.01090812723256713,0.002887758520187761,71,0.03555571593190631,0.48298740577293325,0.15243427448170271,0.0045166015625,1.0,-0.017012594227066746,1.0,0.007136042067175136,1.0,0.001186887318835872,1.0,2.039968967437744e-05,0.0002894283623348248
2.5,16000,76,17,0.15124738716286684,0.5,0.07337111251004426,0.13054174639925953,0.51611328125,0.011053448438544096,0.002444958601107659,77,0.048983996837512506,0.5008920182013784,0.1239558930754684,0.01611328125,1.0,0.0008920182013784084,1.0,-0.020705640763607314,1.0,-0.027291494087398435,0.0,0.00025963783264160156,7.956964715903707e-07
2.5,16000,76,18,0.15124738716286684,0.5,0.07820541361820683,0.15928869058895156,0.48388671875,0.010679597700348637,0.002983125245706194,138,0.08065543935249544,0.474487008193466,0.1522561414884124,-0.01611328125,1.0,-0.02551299180653399,1.0,0.008041303426084723,1.0,0.0010087543255455633,1.0,0.00025963783264160156,0.0006509127509202705
2.5,16000,76,19,0.15124738716286684,0.5,0.09239825494610497,0.16605295931893083,0.48779296875,0.01051268946329803,0.002990714118074327,79,0.041252448417686785,0.4673122446981007,0.16093627175556954,-0.01220703125,1.0,-0.032687755301899324,1.0,0.014805572156063984,1.0,0.009688884592702701,1.0,0.00014901161193847656,0.0010684893466768473
2.5,16000,76,20,0.15124738716286684,0.5,0.07587071157682851,0.15672233440463623,0.574951171875,0.011663185981375706,0.002703010170431405,159,0.09117131468673535,0.5866859115467157,0.14613697081744753,0.074951171875,1.0,0.08668591154671568,1.0,0.00547494724176939,1.0,-0.005110416345419311,1.0,0.005617678165435791,0.007514447260685014
2.5,16000,76,21,0.15124738716286684,0.5,0.06935066519420587,0.1701440237464903,0.5294189453125,0.01113263076597545,0.002961266760614092,119,0.058239041246341224,0.5038056846056688,0.16396443805839123,0.0294189453125,1.0,0.0038056846056687688,1.0,0.01889663658362345,1.0,0.012717050895524384,1.0,0.0008654743432998657,1.4483235317824253e-05
2.5,16000,76,22,0.15124738716286684,0.5,0.08897020191788706,0.16395629647242727,0.4954833984375,0.010740737924030925,0.0030350776759729475,93,0.046536407064727545,0.4660200456837694,0.15828377556911147,-0.0045166015625,1.0,-0.033979954316230576,1.0,0.012708909309560423,1.0,0.007036388406244626,1.0,2.039968967437744e-05,0.001154637295333117
2.5,16000,76,23,0.15124738716286684,0.5,0.09728024927879762,0.1609359413647536,0.52197265625,0.01110324285927123,0.002862965353871632,83,0.04501630783542393,0.5128392594784329,0.15561585408308007,0.02197265625,1.0,0.012839259478432896,1.0,0.009688554201886745,1.0,0.0043684669202132265,1.0,0.00048279762268066406,0.00016484658395452895
2.5,16000,76,24,0.15124738716286684,0.5,0.10005467995256018,0.18151279797935813,0.5499267578125,0.011329655690590317,0.002985339072745713,100,0.043474284435039784,0.48986613069815893,0.1755204980654011,0.0499267578125,1.0,-0.01013386930184107,1.0,0.030265410816491284,0.0,0.024273110902534256,0.0,0.00249268114566803,0.00010269530702679681
2.5,16000,76,25,0.15124738716286684,0.5,0.0665808597140525,0.15742717019811286,0.569091796875,0.01159845367066583,0.002598147137795088,175,0.10297537979195791,0.4746030624519272,0.148923018413707,0.069091796875,1.0,-0.025396937548072818,1.0,0.006179783035246023,1.0,-0.0023243687491598386,1.0,0.00477367639541626,0.0006450044368207109
2.5,16000,76,26,0.15124738716286684,0.5,0.0613244947016416,0.15372874343743903,0.44384765625,0.010406405661727807,0.002846886142590246,74,0.04538982818437169,0.35116121265924577,0.14814036999673824,-0.05615234375,1.0,-0.14883878734075423,0.0,0.0024813562745721884,1.0,-0.0031070171661286006,1.0,0.003153085708618164,0.022152984617066263
2.5,16000,76,27,0.15124738716286684,0.5,0.07490840240913423,0.16406778382973072,0.5220947265625,0.011102090069297377,0.0026917722880005694,132,0.08023729653950816,0.4175305164496665,0.15637337970834533,0.0220947265625,1.0,-0.08246948355033351,1.0,0.012820396666863881,1.0,0.005125992545478492,1.0,0.00048817694187164307,0.0068012157170587294
2.5,16000,76,28,0.15124738716286684,0.5,0.09557899495690848,0.14754789690941217,0.4854736328125,0.010581535214392796,0.0028094352643305244,155,0.08258592718046708,0.46168099901957604,0.14006268077302358,-0.0145263671875,1.0,-0.038319000980423956,1.0,-0.0036994902534546736,1.0,-0.011184706389843257,1.0,0.00021101534366607666,0.0014683458361377322
2.5,16000,76,29,0.15124738716286684,0.5,0.06341969785549488,0.1441133506203779,0.5546875,0.011459085262401034,0.0025489889394784437,120,0.07480154408299802,0.5908405065295665,0.13608858570097104,0.0546875,1.0,0.09084050652956654,1.0,-0.007134036542488953,1.0,-0.015158801461895799,1.0,0.00299072265625,0.008251997626548222
2.5,16000,76,30,0.15124738716286684,0.5,0.08109944273806033,0.15911078077196184,0.515625,0.010973776837010875,0.0028617496754522005,103,0.056234365428925466,0.4390373986125355,0.15236850256146794,0.015625,1.0,-0.06096260138746451,1.0,0.007863393609094993,1.0,0.0011211153986011024,1.0,0.000244140625,0.00371643876792689
2.5,16000,76,31,0.15124738716286684,0.5,0.0775872597846958,0.15741392665135034,0.54443359375,0.01152528369968483,0.002807204372186868,112,0.06297033818960525,0.5428827121692328,0.14983925625661018,0.04443359375,1.0,0.042882712169232784,1.0,0.006166539488483502,1.0,-0.0014081309062566605,1.0,0.001974344253540039,0.0018389270029892655
2.5,16000,76,32,0.15124738716286684,0.5,0.0791832043124767,0.1642709934489617,0.6480712890625,0.01217320352964835,0.002630507374230553,175,0.09540586221779856,0.7152841477873942,0.15528360200217386,0.1480712890625,1.0,0.21528414778739424,0.0,0.013023606286094863,1.0,0.004036214839307023,1.0,0.021925106644630432,0.046347264288544604
2.5,16000,76,33,0.15124738716286684,0.5,0.07711109922141697,0.149486524343424,0.5025634765625,0.010716924895102228,0.0029006369006494793,102,0.05369975859688437,0.45606203789382166,0.1437194331563612,0.0025634765625,1.0,-0.04393796210617834,1.0,-0.0017608628194428488,1.0,-0.007527954006505633,1.0,6.571412086486816e-06,0.0019305445140439638
2.5,16000,76,34,0.15124738716286684,0.5,0.08843123413510467,0.17226350931058565,0.544677734375,0.011536771826352038,0.0030878984876375223,116,0.05680089526549236,0.5418182681108107,0.16635424375538854,0.044677734375,1.0,0.041818268110810686,1.0,0.021016122147718808,1.0,0.0151068565925217,1.0,0.0019960999488830566,0.001748767547787646
2.5,16000,76,35,0.15124738716286684,0.5,0.10242580159619745,0.1715130016424723,0.689453125,0.01255433232319104,0.0025230599572049865,168,0.10672860219061708,0.6960781377723092,0.16348686595339476,0.189453125,1.0,0.1960781377723092,1.0,0.020265614479605454,1.0,0.012239478790527919,1.0,0.035892486572265625,0.03844663611225667
2.5,16000,76,36,0.15124738716286684,0.5,0.07906364423915897,0.16800044878003323,0.551513671875,0.011555794488078145,0.0026418474277145987,99,0.05414989559628696,0.5203376869039187,0.1619007595465857,0.051513671875,1.0,0.020337686903918684,1.0,0.016753061617166387,1.0,0.010653372383718857,1.0,0.002653658390045166,0.0004136215086018255
2.5,16000,76,37,0.15124738716286684,0.5,0.09839473885621113,0.16910671874933608,0.53662109375,0.011437067882179545,0.00289150196036147,100,0.05010510536662264,0.5116532507977082,0.1636051877790694,0.03662109375,1.0,0.011653250797708181,1.0,0.01785933158646924,1.0,0.012357800616202563,1.0,0.001341104507446289,0.00013579825415428636
2.5,16000,76,38,0.15124738716286684,0.5,0.08760894419675198,0.17266387822198642,0.577392578125,0.011665555595345187,0.0028939338107401027,233,0.15415569268703866,0.6251210599284694,0.16450641915214415,0.077392578125,1.0,0.12512105992846945,1.0,0.02141649105911958,1.0,0.013259031989277303,1.0,0.0059896111488342285,0.015655279637623642
2.5,16000,76,39,0.15124738716286684,0.5,0.07102684487850608,0.1682838027293624,0.512451171875,0.010915672784797594,0.0028559078139485375,116,0.06795372436136085,0.3872613681653539,0.15722981015141904,0.012451171875,1.0,-0.11273863183464611,1.0,0.017036415566495544,1.0,0.0059824229885521996,1.0,0.00015503168106079102,0.012709999107947881
2.5,16000,76,40,0.15124738716286684,0.5,0.0909455994550194,0.18769886031518407,0.5528564453125,0.011726574877407601,0.003006217397656904,102,0.05983822896689353,0.4950636632768829,0.1827481566100169,0.0528564453125,1.0,-0.004936336723117107,1.0,0.036451473152317226,0.0,0.03150076944715005,0.0,0.0027938038110733032,2.436742024399454e-05
2.5,16000,76,41,0.15124738716286684,0.5,0.0949338182076409,0.1648088681525909,0.4842529296875,0.010930565428354206,0.0029988132135528285,146,0.08515817926477899,0.38557708285234477,0.15596798605604373,-0.0157470703125,1.0,-0.11442291714765523,1.0,0.013561480989724067,1.0,0.004720598893176886,1.0,0.00024797022342681885,0.013092603968579175
2.5,16000,76,42,0.15124738716286684,0.5,0.09363475776806379,0.15114132302353517,0.515380859375,0.011073311013860901,0.002869272793369388,209,0.138639646852055,0.47470597666768877,0.14262386796069648,0.015380859375,1.0,-0.025294023332311233,1.0,-0.00010606413933167413,1.0,-0.00862351920217036,1.0,0.0002365708351135254,0.000639787616335505
2.5,16000,76,43,0.15124738716286684,0.5,0.08446088967736909,0.16289490506630638,0.50634765625,0.011002251557960585,0.0029105463985691833,82,0.04677711964898626,0.47016613982869365,0.1580285814937743,0.00634765625,1.0,-0.029833860171306348,1.0,0.011647517903439542,1.0,0.0067811943309074585,1.0,4.029273986816406e-05,0.0008900592127210592
2.5,16000,76,44,0.15124738716286684,0.5,0.08435382326319409,0.1614302075233251,0.5980224609375,0.01175012295959331,0.0026441283445346113,86,0.04577341992638938,0.6370920543950271,0.15417737720175145,0.0980224609375,0.0,0.13709205439502714,0.0,0.010182820360458256,1.0,0.002929990038884611,1.0,0.009608402848243713,0.01879423137824908
2.5,16000,76,45,0.15124738716286684,0.5,0.07813811755005014,0.1609600388542911,0.56298828125,0.011679478290404843,0.0027924270541578116,243,0.14786642738414965,0.5227112624792549,0.14778439440231514,0.06298828125,1.0,0.022711262479254923,1.0,0.009712651691424268,1.0,-0.003462992760551703,1.0,0.0039675235748291016,0.0005158014434016125
2.5,16000,76,46,0.15124738716286684,0.5,0.08293944525116903,0.16316331864657085,0.5704345703125,0.0117034543084435,0.0029009108062997067,109,0.05218965431593017,0.5305170000419527,0.1568411566277358,0.0704345703125,1.0,0.03051700004195268,1.0,0.011915931483704012,1.0,0.005593769464868947,1.0,0.004961028695106506,0.0009312872915605399
2.5,16000,76,47,0.15124738716286684,0.5,0.0813448861368612,0.1357770421118586,0.447265625,0.010168844395542739,0.002856050636888589,106,0.061616006529400115,0.41269582866958077,0.12896941547656807,-0.052734375,1.0,-0.08730417133041923,1.0,-0.01547034505100825,1.0,-0.022277971686298775,0.0,0.002780914306640625,0.007622018331691196
2.5,16000,76,48,0.15124738716286684,0.5,0.07799050120131835,0.16420949583127117,0.522705078125,0.010920723689626667,0.0029496877759860804,119,0.059564875628168756,0.4456206194282788,0.15736837929276504,0.022705078125,1.0,-0.0543793805717212,1.0,0.012962108668404332,1.0,0.006120992129898195,1.0,0.0005155205726623535,0.0029571170313640893
2.5,16000,76,49,0.15124738716286684,0.5,0.10188940511597037,0.16946141255569563,0.5367431640625,0.011327261258026276,0.0027708402008638795,98,0.05700187402011226,0.4558442857191609,0.16443417577617742,0.0367431640625,1.0,-0.04415571428083909,1.0,0.018214025392828792,1.0,0.013186788613310574,1.0,0.0013500601053237915,0.0019497271036510969
2.5,16000,76,50,0.15124738716286684,0.5,0.08695885279944099,0.1631455895326899,0.625,0.012146512244513531,0.0026756183044809216,105,0.06010296874158,0.6135703687852626,0.15654290371867982,0.125,0.0,0.11357036878526261,1.0,0.011898202369823058,1.0,0.005295516555812979,1.0,0.015625,0.012898228666020552
2.5,16000,76,51,0.15124738716286684,0.5,0.06511346482858621,0.16015958168187944,0.6590576171875,0.012651312977919178,0.002588255655768188,190,0.10900785426879285,0.7919477131042981,0.14677144718931026,0.1590576171875,1.0,0.2919477131042981,0.0,0.008912194519012595,1.0,-0.004475939973556581,1.0,0.025299325585365295,0.08523346718682957
2.5,16000,76,52,0.15124738716286684,0.5,0.08082576068183298,0.13692554634176501,0.4786376953125,0.010349992099363907,0.002642737067993051,83,0.04976277180004081,0.4585271257492542,0.13124700646747856,-0.0213623046875,1.0,-0.041472874250745806,1.0,-0.014321840821101828,1.0,-0.020000380695388287,1.0,0.00045634806156158447,0.0017199992986181745
2.5,16000,76,53,0.15124738716286684,0.5,0.09920190323252615,0.1530084929783693,0.5753173828125,0.011694826104999079,0.00266036032254657,127,0.07069312799998193,0.5379921741669423,0.14748034681842623,0.0753173828125,1.0,0.03799217416694234,1.0,0.0017611058155024562,1.0,-0.003767040344440614,1.0,0.00567270815372467,0.0014434052979312808
2.5,16000,76,54,0.15124738716286684,0.5,0.07724404350345507,0.1714457247765757,0.553466796875,0.01152960941651549,0.002955919594823534,160,0.08463452822690302,0.46344823436921445,0.1626632487737331,0.053466796875,1.0,-0.03655176563078555,1.0,0.020198337613708844,1.0,0.011415861610866246,1.0,0.0028586983680725098,0.0013360315707278757
2.5,16000,76,55,0.15124738716286684,0.5,0.07208921473310798,0.1613254369649772,0.49169921875,0.01085209611170657,0.0029104838946224848,84,0.04614033720190168,0.4367889075491501,0.15482623729878692,-0.00830078125,1.0,-0.06321109245084988,1.0,0.010078049802110356,1.0,0.0035788501359200753,1.0,6.890296936035156e-05,0.003995642208829891
2.5,16000,76,56,0.15124738716286684,0.5,0.06583783320667604,0.15150416008022052,0.4249267578125,0.010178226396470265,0.0028278614959345505,61,0.04152662091101406,0.3666006027550016,0.14663975258647355,-0.0750732421875,1.0,-0.13339939724499839,0.0,0.00025677291735368146,1.0,-0.0046076345763932935,1.0,0.00563599169254303,0.017795399185328884
2.5,16000,76,57,0.15124738716286684,0.5,0.09200086976895144,0.17369775059804,0.4974365234375,0.010959516172592991,0.002990572047767003,96,0.05754755960242099,0.43648921703496374,0.16798171616357607,-0.0025634765625,1.0,-0.06351078296503626,1.0,0.02245036343517315,0.0,0.01673432900070923,1.0,6.571412086486816e-06,0.00403361955283194
2.5,16000,76,58,0.15124738716286684,0.5,0.099254384482014,0.17368632373905646,0.5572509765625,0.011818114276309105,0.002915831431640652,79,0.04072172372877557,0.5536839695120098,0.16927223717420825,0.0572509765625,1.0,0.05368396951200982,1.0,0.022438936576189616,1.0,0.01802485001134141,1.0,0.0032776743173599243,0.0028819685825664
2.5,16000,76,59,0.15124738716286684,0.5,0.058028758110829144,0.1649476819953445,0.5640869140625,0.011732571135434825,0.0027044841152807733,90,0.050665674076377475,0.5474427243626373,0.15836499511231228,0.0640869140625,1.0,0.0474427243626373,1.0,0.013700294832477644,1.0,0.007117607949445437,1.0,0.00410713255405426,0.0022508120949491788
2.5,16000,76,60,0.15124738716286684,0.5,0.08094591017151492,0.13072218715334755,0.431396484375,0.010190727953061716,0.0024341925179595047,73,0.05046225263537161,0.32733601940187546,0.12569411027217323,-0.068603515625,1.0,-0.17266398059812454,0.0,-0.020525200009519295,0.0,-0.025553276890693616,0.0,0.004706442356109619,0.02981285019598953
2.5,16000,76,61,0.15124738716286684,0.5,0.07622126904254387,0.164147870737053,0.4893798828125,0.010804047410174066,0.0029296528092225393,93,0.050473892535392216,0.45117501666788534,0.15808938480696275,-0.0106201171875,1.0,-0.04882498333211466,1.0,0.012900483574186161,1.0,0.006841997644095904,1.0,0.00011278688907623291,0.0023838789973812742
2.5,16000,76,62,0.15124738716286684,0.5,0.09307095321529209,0.171824130873041,0.5205078125,0.011238665573315426,0.0030630597414382224,66,0.03616410789548574,0.5195966869547028,0.16841863616622002,0.0205078125,1.0,0.019596686954702847,1.0,0.02057674371017415,1.0,0.01717124900335318,1.0,0.00042057037353515625,0.0003840301396006207
2.5,16000,76,63,0.15124738716286684,0.5,0.07975591222941417,0.15166131552319992,0.5633544921875,0.011537355973631142,0.002725874347549242,138,0.0787247506781146,0.4999584217157951,0.1429636561564929,0.0633544921875,1.0,-4.157828420492393e-05,1.0,0.0004139283603330768,1.0,-0.008283731006373946,1.0,0.0040137916803359985,1.7287537174254269e-09
2.5,16000,76,64,0.15124738716286684,0.5,0.08808811883029194,0.140077541376801,0.664794921875,0.012566179211469446,0.0023120802347407063,204,0.15616564302968905,0.7065871028521299,0.12910882612599067,0.164794921875,1.0,0.2065871028521299,1.0,-0.011169845786065835,1.0,-0.02213856103687617,1.0,0.027157366275787354,0.042678231064836494
2.5,16000,76,65,0.15124738716286684,0.5,0.08888239176532557,0.1549188214887038,0.5068359375,0.010884917973099888,0.0028984579419393925,129,0.08414142166005222,0.46179221845794943,0.1481558668603853,0.0068359375,1.0,-0.03820778154205057,1.0,0.0036714343258369697,1.0,-0.003091520302481554,1.0,4.673004150390625e-05,0.00145983457036506
2.5,16000,76,66,0.15124738716286684,0.5,0.06457677532143569,0.1614359383616031,0.57763671875,0.011638195493471585,0.002681618279109458,133,0.0822759283290344,0.6103512478762532,0.15126432548365282,0.07763671875,1.0,0.11035124787625317,1.0,0.010188551198736268,1.0,1.6938320785975236e-05,1.0,0.0060274600982666016,0.01217739790784627
2.5,16000,76,67,0.15124738716286684,0.5,0.07658135647690165,0.1414892014797633,0.51953125,0.011181454979760615,0.0025042750349153937,105,0.06429988771426037,0.46503190450596277,0.133326242547254,0.01953125,1.0,-0.03496809549403723,1.0,-0.009758185683103549,1.0,-0.01792114461561284,1.0,0.0003814697265625,0.0012227677024801069
2.5,16000,76,68,0.15124738716286684,0.5,0.0922985755814575,0.16595302336960804,0.51123046875,0.011064217266593564,0.002868995104761613,124,0.08870966671296916,0.5303964262752927,0.15954808327042586,0.01123046875,1.0,0.03039642627529271,1.0,0.014705636206741202,1.0,0.008300696107559014,1.0,0.00012612342834472656,0.000923942730309305
2.5,16000,76,69,0.15124738716286684,0.5,0.07877865936133986,0.1563921423299156,0.49267578125,0.010746373726834582,0.0027363519155972986,88,0.053716737158496834,0.461819539671189,0.1512270315083306,-0.00732421875,1.0,-0.038180460328811006,1.0,0.0051447551670487646,1.0,-2.035565453623045e-05,1.0,5.364418029785156e-05,0.001457747550919911
2.5,16000,76,70,0.15124738716286684,0.5,0.08191693690920895,0.15664424341174626,0.6043701171875,0.011894686850681143,0.002525829887730648,252,0.20826623345232367,0.5409709558169492,0.14548842935995582,0.1043701171875,1.0,0.040970955816949206,1.0,0.0053968562488794225,1.0,-0.0057589578029110244,1.0,0.010893121361732483,0.001678619220554404
2.5,16000,76,71,0.15124738716286684,0.5,0.08257858627635262,0.1593989714352453,0.5074462890625,0.010899513113833774,0.002822986434546489,157,0.09619151966348992,0.37243319784945284,0.15091412402014526,0.0074462890625,1.0,-0.12756680215054716,1.0,0.00815158427237847,1.0,-0.00033326314272158486,1.0,5.544722080230713e-05,0.016273289010916844
2.5,16000,76,72,0.15124738716286684,0.5,0.07991179303718021,0.1503392851330843,0.551025390625,0.011396638613704466,0.0026793289227322664,161,0.08886520859592342,0.5507731315468231,0.14106586813171818,0.051025390625,1.0,0.05077313154682306,1.0,-0.0009081020297825315,1.0,-0.010181519031148667,1.0,0.002603590488433838,0.002577910887070999
2.5,16000,76,73,0.15124738716286684,0.5,0.08943526738274706,0.1465814840475764,0.4932861328125,0.010682521542209203,0.002735044142911932,72,0.040596102234365,0.4363834041394516,0.14153940622941535,-0.0067138671875,1.0,-0.06361659586054841,1.0,-0.004665903115290443,1.0,-0.009707980933451488,1.0,4.507601261138916e-05,0.004047071268884345
2.5,16000,76,74,0.15124738716286684,0.5,0.07977986934734577,0.15742764009412136,0.5279541015625,0.011296698204325214,0.0026292777580971976,90,0.05757894463328643,0.5170266516367222,0.15181467843635915,0.0279541015625,1.0,0.017026651636722234,1.0,0.006180252931254515,1.0,0.0005672912734923097,1.0,0.0007814317941665649,0.00028990686595829594
2.5,16000,76,75,0.15124738716286684,0.5,0.10338780218564797,0.1696122620625531,0.50927734375,0.010929485594112782,0.0031522669300452204,82,0.04413815550870354,0.49704880496692155,0.1640143368274642,0.00927734375,1.0,-0.0029511950330784464,1.0,0.018364874899686245,1.0,0.012766949664597349,1.0,8.606910705566406e-05,8.709552123266893e-06
2.5,16000,76,76,0.15124738716286684,0.5,0.0572494310006218,0.14872013032439046,0.4853515625,0.010976691511393414,0.0027254667932517006,65,0.04179653355662406,0.43794970735398664,0.14372398687857676,-0.0146484375,1.0,-0.06205029264601336,1.0,-0.002527256838476377,1.0,-0.007523400284290077,1.0,0.00021457672119140625,0.0038502388174558996
2.5,16000,76,77,0.15124738716286684,0.5,0.08187525306221625,0.14941036686351636,0.505126953125,0.011119705858654415,0.002756329494666115,103,0.05623149908635807,0.43042364152249474,0.1425290812924287,0.005126953125,1.0,-0.06957635847750526,1.0,-0.0018370202993504836,1.0,-0.008718305870438148,1.0,2.6285648345947266e-05,0.004840869658990318
2.5,16000,76,78,0.15124738716286684,0.5,0.07959035857103681,0.15671111445199049,0.5325927734375,0.011085140437975545,0.002703436404806638,93,0.05089658216851064,0.5336450068548558,0.15100011121974785,0.0325927734375,1.0,0.03364500685485583,1.0,0.005463727289123643,1.0,-0.0002472759431189908,1.0,0.0010622888803482056,0.0011319864862632959
